request_id|subject|target_node|ingress_node|processed_by|routed_from|routed_to|prefix_match_input_tokens|expected_cache_hit_tokens|expected_cache_hit_ratio|sglang_prompt_tokens|sglang_cache_hit_tokens|sglang_cache_hit_ratio|local_snapshot_match_after_process|total_time_s|generated_text|error
310|professional_law|2|0|0|||1394|1180|0.8465|1394|1180|0.8465|1394|0.2132| D|
311|high_school_statistics|3|0|0|||713|569|0.798|713|569|0.798|713|0.2135| B|
312|high_school_statistics|0|0|0|||728|569|0.7816|728|569|0.7816|728|0.2154| C|
313|formal_logic|1|0|0|||724|642|0.8867|724|642|0.8867|724|0.2078| C|
314|clinical_knowledge|2|0|0|||284|235|0.8275|284|235|0.8275|284|0.2115| C|
315|professional_psychology|3|0|0|||429|352|0.8205|429|352|0.8205|429|0.2175| C|
316|professional_law|0|0|0|||1508|1179|0.7818|1508|1179|0.7818|1508|0.2185| D|
317|professional_psychology|1|0|0|||394|352|0.8934|394|352|0.8934|394|0.2132| A|
318|abstract_algebra|2|0|0|||460|354|0.7696|460|354|0.7696|460|0.2119| C|
319|professional_law|3|0|0|||1474|1179|0.7999|1474|1179|0.7999|1474|0.2229| C|
320|high_school_world_history|0|0|0|||2071|1440|0.6953|2071|1440|0.6953|2071|0.2403| D|
321|miscellaneous|1|0|0|||342|265|0.7749|342|265|0.7749|342|0.1703| D|
322|professional_law|2|0|0|||1320|1177|0.8917|1320|1177|0.8917|1320|0.2351| D|
323|marketing|3|0|0|||385|340|0.8831|385|340|0.8831|385|0.226| B|
324|moral_scenarios|0|0|0|||651|561|0.8618|651|561|0.8618|651|0.2245| C|
325|miscellaneous|1|0|0|||290|262|0.9034|290|262|0.9034|290|0.2238| B|
326|miscellaneous|2|0|0|||309|265|0.8576|309|265|0.8576|309|0.2255| B|
327|marketing|3|0|0|||393|340|0.8651|393|340|0.8651|393|0.2291| D|
328|professional_psychology|0|0|0|||400|352|0.88|400|352|0.88|400|0.2277| B|
329|elementary_mathematics|1|0|0|||398|320|0.804|398|320|0.804|398|0.2233| B|
330|conceptual_physics|2|0|0|||297|244|0.8215|297|244|0.8215|297|0.2275| A|
331|formal_logic|3|0|0|||871|634|0.7279|871|634|0.7279|871|0.3419| B|
332|high_school_physics|0|0|0|||594|529|0.8906|594|529|0.8906|594|0.2333| B|
333|professional_law|1|0|0|||1398|1179|0.8433|1398|1179|0.8433|1398|0.2267| C|
334|global_facts|2|0|0|||344|275|0.7994|344|275|0.7994|344|0.2311| A|
335|prehistory|3|0|0|||391|343|0.8772|391|343|0.8772|391|0.2366| C|
336|moral_scenarios|0|0|0|||621|561|0.9034|621|561|0.9034|621|0.2393| C|
337|moral_scenarios|1|0|0|||622|560|0.9003|622|560|0.9003|622|0.2272| C|
338|philosophy|2|0|0|||293|248|0.8464|293|248|0.8464|293|0.2329| D|
339|professional_accounting|3|0|0|||548|465|0.8485|548|465|0.8485|548|0.24| D|
340|philosophy|0|0|0|||319|246|0.7712|319|246|0.7712|319|0.2375| D|
341|high_school_us_history|1|0|0|||1642|1468|0.894|1642|1468|0.894|1642|0.2288| B|
342|miscellaneous|2|0|0|||301|261|0.8671|301|261|0.8671|301|0.0128| C|
343|high_school_microeconomics|3|0|0|||450|391|0.8689|450|391|0.8689|450|0.0133| D|
344|human_aging|0|0|0|||295|261|0.8847|295|261|0.8847|295|0.0124| C|
345|high_school_psychology|1|0|0|||419|289|0.6897|419|289|0.6897|419|0.013| D|
346|prehistory|2|0|0|||378|344|0.9101|378|344|0.9101|378|0.0124| D|
347|miscellaneous|3|0|0|||313|261|0.8339|313|261|0.8339|313|0.014| B|
348|international_law|0|0|0|||518|442|0.8533|518|442|0.8533|518|0.0135| B|
349|professional_law|1|0|0|||1416|1177|0.8312|1416|1177|0.8312|1416|0.0156| C|
350|professional_psychology|2|0|0|||461|352|0.7636|461|352|0.7636|461|0.0129| C|
351|moral_scenarios|3|0|0|||651|561|0.8618|651|561|0.8618|651|0.0135| C|
352|college_mathematics|0|0|0|||484|388|0.8017|484|388|0.8017|484|0.0132| C|
353|high_school_macroeconomics|1|0|0|||451|369|0.8182|451|369|0.8182|451|0.0133| D|
354|medical_genetics|2|0|0|||297|250|0.8418|297|250|0.8418|297|0.0128| D|
355|high_school_chemistry|3|0|0|||498|379|0.761|498|379|0.761|498|0.014| B|
356|logical_fallacies|0|0|0|||460|416|0.9043|460|416|0.9043|460|0.0136| C|
357|conceptual_physics|1|0|0|||288|243|0.8438|288|243|0.8438|288|0.0137| B|
358|marketing|2|0|0|||379|341|0.8997|379|341|0.8997|379|0.0131| A|
359|philosophy|3|0|0|||282|246|0.8723|282|246|0.8723|282|0.0126| C|
360|high_school_european_history|0|0|0|||1899|1493|0.7862|1899|1493|0.7862|1899|0.0208| B|
361|high_school_psychology|1|0|0|||365|289|0.7918|365|289|0.7918|365|0.0133| D|
362|high_school_government_and_politics|2|0|0|||482|415|0.861|482|415|0.861|482|0.0147| D|
363|conceptual_physics|3|0|0|||286|244|0.8531|286|244|0.8531|286|0.0146| C|
364|management|0|0|0|||269|233|0.8662|269|233|0.8662|269|0.0138| C|
365|high_school_macroeconomics|1|0|0|||427|373|0.8735|427|373|0.8735|427|0.0138| B|
366|security_studies|2|0|0|||859|795|0.9255|859|795|0.9255|859|0.0154| B|
367|elementary_mathematics|3|0|0|||397|320|0.806|397|320|0.806|397|0.0138| B|
368|medical_genetics|0|0|0|||309|254|0.822|309|254|0.822|309|0.0147| C|
369|high_school_chemistry|1|0|0|||420|379|0.9024|420|379|0.9024|420|0.0147| B|
370|college_medicine|2|0|0|||572|446|0.7797|572|446|0.7797|572|0.0158| D|
371|human_aging|3|0|0|||306|261|0.8529|306|261|0.8529|306|0.0144| C|
372|philosophy|0|0|0|||285|246|0.8632|285|246|0.8632|285|0.0164| C|
373|high_school_biology|1|0|0|||377|330|0.8753|377|330|0.8753|377|0.014| B|
374|professional_law|2|0|0|||1417|1178|0.8313|1417|1178|0.8313|1417|0.0171| D|
375|conceptual_physics|3|0|0|||324|243|0.75|324|243|0.75|324|0.0142| C|
376|professional_law|0|0|0|||1437|1179|0.8205|1437|1179|0.8205|1437|0.0182| D|
377|professional_psychology|1|0|0|||410|352|0.8585|410|352|0.8585|410|0.0147| A|
378|high_school_geography|2|0|0|||283|251|0.8869|283|251|0.8869|283|0.0145| D|
379|high_school_geography|3|0|0|||304|248|0.8158|304|248|0.8158|304|0.0124| A|
380|professional_law|0|0|0|||1423|1178|0.8278|1423|1178|0.8278|1423|0.0172| C|
381|nutrition|1|0|0|||382|304|0.7958|382|304|0.7958|382|0.0147| C|
382|prehistory|2|0|0|||401|343|0.8554|401|343|0.8554|401|0.0145| B|
383|marketing|3|0|0|||397|340|0.8564|397|340|0.8564|397|0.0147| A|
384|elementary_mathematics|0|0|0|||370|321|0.8676|370|321|0.8676|370|0.0156| B|
385|logical_fallacies|1|0|0|||499|425|0.8517|499|425|0.8517|499|0.0158| A|
386|philosophy|2|0|0|||295|246|0.8339|295|246|0.8339|295|0.0171| A|
387|elementary_mathematics|3|0|0|||370|325|0.8784|370|325|0.8784|370|0.0137| B|
388|high_school_psychology|0|0|0|||340|290|0.8529|340|290|0.8529|340|0.0149| B|
389|moral_disputes|1|0|0|||385|321|0.8338|385|321|0.8338|385|0.0155| C|
390|elementary_mathematics|2|0|0|||412|320|0.7767|412|320|0.7767|412|0.0149| C|
391|elementary_mathematics|3|0|0|||354|322|0.9096|354|322|0.9096|354|0.0138| C|
392|professional_law|0|0|0|||1336|1178|0.8817|1336|1178|0.8817|1336|0.0175| B|
393|high_school_statistics|1|0|0|||751|569|0.7577|751|569|0.7577|751|0.0158| B|
394|virology|2|0|0|||292|261|0.8938|292|261|0.8938|292|0.0153| D|
395|management|3|0|0|||277|234|0.8448|277|234|0.8448|277|0.0155| B|
396|professional_law|0|0|0|||1502|1178|0.7843|1502|1178|0.7843|1502|0.0174| C|
397|miscellaneous|1|0|0|||365|262|0.7178|365|262|0.7178|365|0.0152| C|
398|nutrition|2|0|0|||344|305|0.8866|344|305|0.8866|344|0.0148| A|
399|professional_law|3|0|0|||1265|1177|0.9304|1265|1177|0.9304|1265|0.0177| A|
400|professional_law|0|0|0|||1346|1177|0.8744|1346|1177|0.8744|1346|0.0178| A|
401|professional_accounting|1|0|0|||644|465|0.722|644|465|0.722|644|0.0137| C|
402|sociology|2|0|0|||390|329|0.8436|390|329|0.8436|390|0.0151| B|
403|college_mathematics|3|0|0|||456|388|0.8509|456|388|0.8509|456|0.0135| A|
404|college_biology|0|0|0|||378|341|0.9021|378|341|0.9021|378|0.0144| B|
405|professional_law|1|0|0|||1506|1178|0.7822|1506|1178|0.7822|1506|0.0187| C|
406|professional_law|2|0|0|||1440|1177|0.8174|1440|1177|0.8174|1440|0.0159| B|
407|prehistory|3|0|0|||465|347|0.7462|465|347|0.7462|465|0.0148| A|
408|professional_law|0|0|0|||1359|1177|0.8661|1359|1177|0.8661|1359|0.0169| D|
409|global_facts|1|0|0|||321|275|0.8567|321|275|0.8567|321|0.0126| B|
410|electrical_engineering|2|0|0|||363|329|0.9063|363|329|0.9063|363|0.0139| D|
411|business_ethics|3|0|0|||423|384|0.9078|423|384|0.9078|423|0.0159| C|
412|college_computer_science|0|0|0|||828|1|0.0012|828|1|0.0012|828|0.017| D|
413|machine_learning|0|0|0|||437|347|0.7941|437|347|0.7941|437|0.013| C|
414|conceptual_physics|1|0|0|||275|244|0.8873|275|244|0.8873|275|0.0137| D|
415|high_school_psychology|2|0|0|||374|290|0.7754|374|290|0.7754|374|0.0152| C|
416|human_sexuality|3|0|0|||417|337|0.8082|417|337|0.8082|417|0.0154| D|
417|professional_law|0|0|0|||1428|1181|0.827|1428|1181|0.827|1428|0.0182| C|
418|high_school_psychology|1|0|0|||328|289|0.8811|328|289|0.8811|328|0.0148| A|
